id,category,image,name,price,PB,sorting
462,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809572420597.jpg,씨엔)적포도(컵),"2,500원",cu
463,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809572420580.jpg,씨엔)세척천도복숭아,"1,300원",cu
464,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809572420566.jpg,씨엔)황도복숭아2입,"5,000원",cu
465,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809572420573.jpg,씨엔)백도복숭아2입,"5,000원",cu
466,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809214205247.jpg,세양)롱치즈계란말이,"5,500원",cu
467,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809572420559.jpg,씨엔)자두2입,"2,000원",cu
468,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809137651022.jpg,스미)슈퍼사이즈바나나1입,"1,000원",cu
469,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801066511378.jpg,사조)크라비아기획,"2,700원",cu
470,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809045275846.jpg,네떼)컵수박,"2,300원",cu
471,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801052061603.jpg,대상)한입깻잎지60g,"3,000원",cu
472,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801052061610.jpg,대상)무말랭이80g,"3,000원",cu
473,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801052061580.jpg,대상)오징어채볶음60g,"3,000원",cu
474,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801052061597.jpg,대상)쇠고기장조림130g,"3,000원",cu
475,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809572420528.jpg,씨엔)당도선별수박,"18,000원",cu
476,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801007793443.jpg,CJ)맥스봉마늘핫바,"2,000원",cu
477,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809636680509.jpg,푸드)고추장삼겹구이200g,"6,500원",cu
478,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809636680493.jpg,푸드)삼겹살구이200g,"6,500원",cu
479,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809636680554.jpg,푸드)고추장삼겹구이115g,"4,900원",cu
480,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809636680547.jpg,푸드)삼겹살구이115g,"4,900원",cu
481,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809572420511.jpg,씨엔)고창애플수박,"7,500원",cu
482,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809640110290.jpg,체리200g,"5,500원",cu
483,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801483848309.jpg,KKMC)골드키위900g,"9,900원",cu
484,식품,http://bgf-cu.xcache.kinxcdn.com/product/2201148615561.jpg,성주참외1kg,"6,000원",cu
485,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801047226178.jpg,동원)양반명품김자반50g,"3,900원",cu
486,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801047224341.jpg,동원)양반들기름김,600원,cu
487,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801155737580.jpg,동원)함박눈꽃치즈25g,"1,000원",cu
488,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801483587505.jpg,KKMC)골드키위1입,"2,000원",cu
489,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801007786285.jpg,CJ)흑삼기력진10ml,"2,500원",cu
490,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801496105796.jpg,조인)동물복지유정란6입,"3,000원",cu
491,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801047511076.jpg,동원)리얼로스트랍스터맛,"3,500원",cu
492,식품,http://bgf-cu.xcache.kinxcdn.com/product/8809153470409.jpg,델몬트)바나나2입,"1,200원",cu
493,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801052054513.jpg,대상)백맛김치80g,"1,200원",cu
494,식품,http://bgf-cu.xcache.kinxcdn.com/product/8801052054544.jpg,대상)돌산갓김치90g,"2,300원",cu
495,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/524D2B19935543E0ADF97BFF4F0B149F.jpg,칸타타)카라멜아이스230ml,"1,200원",cu
496,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/CCD840EAACB044AEA1AD094DD5E78C41.jpg,HEYROO미네랄워터P1L,900원,cu
497,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/0F83F390A55748A28124C2B7C0289824.jpg,서울)아침에유기농오렌지,"1,800원",cu
498,음료,http://bgf-cu.xcache.kinxcdn.com/product/8806011415718.jpg,동아)모닝케어레이디병100ml,"4,500원",cu
499,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115134220.jpg,서울)초코우유300ml,"1,500원",cu
500,음료,http://bgf-cu.xcache.kinxcdn.com/product/0000088004648.jpg,매일)상하유기농멸균200ml,"1,500원",cu
501,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801094546403.jpg,조지아)아메리카노아이스,"1,200원",cu
502,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801056099497.jpg,롯데)레쓰비솔트240ml,"1,200원",cu
503,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/94672E450E2245AABEE67D2B27A45AB6.jpg,남양)드링킹요구사과300ml,"1,800원",cu
504,음료,http://bgf-cu.xcache.kinxcdn.com/product/8806002011967.jpg,광동)대추쌍화병150ml,"1,500원",cu
505,음료,http://bgf-cu.xcache.kinxcdn.com/product/8808024026592.jpg,del)바닐라향아메리카노,700원,cu
506,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801155732417.jpg,동원)커핑모카라떼300ml,"2,500원",cu
507,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/4EE49C475F554FBEB856A13B309E7285.jpg,HEYROO칼라만시에이드P360ml,"1,000원",cu
508,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/8801382126539.jpg,웅진)초록매실병180ml,"1,200원",cu
509,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/178BDCFD0D3F47379A7D25FAE59C3DC3.jpg,남양)프렌치몽블랑라떼320,"2,500원",cu
510,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/0966F3D4FD8B474786C0BD8BD67D7D10.jpg,매일)바리스타바닐라빈325,"2,500원",cu
511,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184804419.jpg,del)빅아메리카노스위트,"1,000원",cu
512,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801068368840.jpg,삼립)PIG딸기비트180ml,"2,900원",cu
513,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/B496C1B5C45342A89C8FE67E46667769.jpg,매일)커피속마끼아또310ml,"1,500원",cu
514,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809572420283.jpg,한국프루트)자몽한개130ml,"2,000원",cu
515,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/21CF32CB1C504A509FB647BC4005A1D6.jpg,GET카페라떼캔275ml,"1,900원",cu
516,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/9BD7E86B303544C680AB95565F59BC64.jpg,롯데)가나초코캔,"1,000원",cu
517,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801056084196.jpg,롯데)핫식스자몽캔250ml,"1,200원",cu
518,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/C7E80FB33CAC41D783DDF319AB93586F.jpg,강가)100플러스P500ml,"1,700원",cu
519,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115139584.jpg,서울)스페셜티모카컵250ml,"1,900원",cu
520,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/87AA9C0E6E1740218555BFBB88054B98.jpg,농심)카프리사파리200ml,800원,cu
521,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/E66804684D7B445A98F697DF66D61DAB.jpg,코카)미닛사과스파클링캔345,"1,200원",cu
522,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/36F4E1A8386241568A94FA941A6BD4D8.jpg,서울)맛단지바나나우유220ml,"1,400원",cu
523,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802774015905.jpg,del)복숭아아이스티,700원,cu
524,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/0C54E7E9A71E496B8E10DA4463ECD9CD.jpg,남양)초코에몽250ml,"1,300원",cu
525,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/0734C1BC550C41548FB86BC3A11A11C0.jpg,빙그레)요플레토핑초코,"1,500원",cu
526,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115135708_서울)커피300ml.jpg,서울)커피300ml,"1,500원",cu
527,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809274510916.jpg,다논)액티비아업플레인210,"1,800원",cu
528,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/4623D4530A2F429B8590FA8492F56FD7.jpg,정관장)삼육구병100ml,"6,000원",cu
529,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/0F0E6154E698449BA9D6742399EEB3BC.jpg,앵그리버드초코우유250ml,"1,500원",cu
530,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/8801056831011.jpg,솔의눈캔,"1,200원",cu
531,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184804303.jpg,del)블루레몬에이드,700원,cu
532,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/83F4E6883B3242458ED5EBF44D255360.jpg,삼립)오생수P320ml,"1,000원",cu
533,음료,http://bgf-cu.xcache.kinxcdn.com/product/8806371301614.jpg,푸르밀)검은콩우유300ml,"1,500원",cu
534,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115139560.jpg,서울)스페셜티마일드250ml,"1,900원",cu
535,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802711188822.jpg,del)유기농식혜,"1,000원",cu
536,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802711188938.jpg,del)옛날미숫가루,"1,200원",cu
537,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801069408989.jpg,남양)초코에몽아이스,"1,200원",cu
538,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802774016001.jpg,GET즉석ICED카페라떼시럽,700원,cu
539,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809418770107.jpg,del)빅컵얼음230g,800원,cu
540,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184805119.jpg,바코)페코쨩자두에이드,"1,200원",cu
541,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184805102.jpg,바코)페코쨩딸기에이드,"1,200원",cu
542,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802774015943.jpg,del)유기농사과에이드,"1,000원",cu
543,음료,http://bgf-cu.xcache.kinxcdn.com/product/8808024026615.jpg,del)바닐라향라떼,"1,200원",cu
544,음료,http://bgf-cu.xcache.kinxcdn.com/product/8808024026578.jpg,del)카페라떼스위트,"1,200원",cu
545,음료,http://bgf-cu.xcache.kinxcdn.com/product/8808024026592.jpg,del)바닐라향아메리카노,700원,cu
546,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801056083564.jpg,칸타타)블랙아이스,"1,200원",cu
547,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801056083588.jpg,칸타타)카라멜아이스,"1,200원",cu
548,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801056083571.jpg,칸타타)헤이즐넛향아이스,"1,200원",cu
549,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801056083557.jpg,칸타타)아메리카노아이스,"1,200원",cu
550,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801094546403.jpg,조지아)아메리카노아이스,"1,200원",cu
551,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801094556402.jpg,조지아)블랙아이스220ml,"1,200원",cu
552,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809253646933.jpg,del)깔라만시에이드,700원,cu
553,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809253646919.jpg,del)체리에이드,700원,cu
554,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184804402.jpg,del)오렌지자몽에이드,700원,cu
555,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802774015929.jpg,del)빅복숭아아이스티,"1,000원",cu
556,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184804426.jpg,del)빅헤이즐넛향,"1,000원",cu
557,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184804419.jpg,del)빅아메리카노스위트,"1,000원",cu
558,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802774015882.jpg,del)빅아메리카노블랙,"1,000원",cu
559,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184804396.jpg,del)청포도에이드,700원,cu
560,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809184804303.jpg,del)블루레몬에이드,700원,cu
561,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802774015905.jpg,del)복숭아아이스티,700원,cu
562,음료,http://bgf-cu.xcache.kinxcdn.com/product/8808024026530.jpg,del)헤이즐넛향,700원,cu
563,음료,http://bgf-cu.xcache.kinxcdn.com/product/8802774015868.jpg,del)아메리카노블랙,700원,cu
564,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809197840107.jpg,del)빅컵얼음230g,800원,cu
565,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809197840091.jpg,del)컵얼음180g,600원,cu
566,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/FA0032A949174F09BE54E5370B39F0C0.jpg,광동)냉쌍화아이스230ml,"1,200원",cu
567,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/D0E55D8F66A447F2B56EB566CFC0B9CF.jpg,del)햇살수정과,"1,000원",cu
568,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/638C3038B1B44E789E0D28FFF32CC56F.jpg,del)카페라떼스위트,"1,200원",cu
569,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801094556402.jpg,조지아)블랙아이스220ml,"1,200원",cu
570,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801094546403.jpg,조지아)아메리카노아이스220ml,"1,200원",cu
571,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/524D2B19935543E0ADF97BFF4F0B149F.jpg,칸타타)카라멜아이스230ml,"1,200원",cu
572,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/4B3E315AFB344BE9A861838F6ACD898A.jpg,칸타타)헤이즐넛향아이스230ml,"1,200원",cu
573,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/8CE6C5465CC8492AAEDD22331F1C1581.jpg,칸타타)아메리카노아이스230ml,"1,200원",cu
574,음료,http://cdn2.bgfretail.com/bgfbrand/files/product/8A99747B25524DF3A32BD95225254754.jpg,롯데)가나초코아이스230ml,"1,200원",cu
575,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115213611.jpg,서울)비요뜨후르트링,"1,400원",cu
576,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115213604.jpg,서울)비요뜨쿠키앤크림,"1,400원",cu
577,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801121024850.jpg,매일)스키피피넛버터우유,"1,200원",cu
578,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350881046.jpg,서울F&B)브라운슈가라떼,"2,000원",cu
579,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350881039.jpg,서울F&B)브라운슈가밀크티,"2,000원",cu
580,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350883842.jpg,HEYROO피규어수박우유,"1,700원",cu
581,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350883859.jpg,HEYROO피규어베리믹스우유,"1,700원",cu
582,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801155732516.jpg,동원)스윗연유밀크티300ml,"1,500원",cu
583,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801155732509.jpg,동원)블랙슈가밀크티300ml,"1,500원",cu
584,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115114727.jpg,서울)흰우유300ml,"1,400원",cu
585,음료,http://bgf-cu.xcache.kinxcdn.com/product/8806371308422.jpg,푸르밀)인디언밥우유,"1,500원",cu
586,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801104306690.jpg,빙)단지가궁금해바닐라맛,"1,400원",cu
587,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801753105576.jpg,연세)방과후초코우유,"1,200원",cu
588,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801753105583.jpg,연세)등교전오트밀우유,"1,200원",cu
589,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115119777.jpg,서울)복숭아우유300ml,"1,500원",cu
590,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115137269.jpg,서울)헛개로깨초코140ml,"1,600원",cu
591,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115212881.jpg,서울)비요뜨크런치볼143g,"1,400원",cu
592,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350881022.jpg,어른우유말차,"1,800원",cu
593,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350881015.jpg,어른우유헤이즐넛초코,"1,800원",cu
594,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801121101568.jpg,매일)흰우유500ml,"1,650원",cu
595,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801121023853.jpg,매일)우유속에망고310ml,"1,500원",cu
596,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801121020036.jpg,매일)상하유기농저지방200,"1,500원",cu
597,음료,http://bgf-cu.xcache.kinxcdn.com/product/0000088004648.jpg,매일)상하유기농멸균200ml,"1,500원",cu
598,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801104306690.jpg,빙)단지가궁금해리치피치,"1,400원",cu
599,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350883972.jpg,신서유기초코우유,"1,800원",cu
600,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350883958.jpg,신서유기딸기코코넛우유,"1,800원",cu
601,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350883965.jpg,신서유기바나나우유,"1,800원",cu
602,음료,http://bgf-cu.xcache.kinxcdn.com/product/8806371308095.jpg,푸르밀)아몬드우유730ML,"4,000원",cu
603,음료,http://bgf-cu.xcache.kinxcdn.com/product/8806371307715.jpg,푸르밀)미숫가루우유730ml,"4,000원",cu
604,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801104221467.jpg,빙그레)딸기맛우유240ml,"1,400원",cu
605,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115135968.jpg,서울)아이마이밀오트밀크,"2,000원",cu
606,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801069405568.jpg,남양)GT슈퍼밀크900ML,"2,900원",cu
607,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809274513238.jpg,다논)마이딜라잇블랙체리,"1,800원",cu
608,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809274513214.jpg,다논)마이딜라잇레몬라임,"1,800원",cu
609,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801069406633.jpg,남양)초코에몽생초코팩,"1,000원",cu
610,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350883897.jpg,어른우유믹스넛츠,"1,800원",cu
611,음료,http://bgf-cu.xcache.kinxcdn.com/product/8809350883903.jpg,어른우유검은콩미숫가루,"1,800원",cu
612,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801115212713.jpg,서울)비요뜨초코링143g,"1,400원",cu
613,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801069186665.jpg,남양)그란데요구르트망고,"1,200원",cu
614,음료,http://bgf-cu.xcache.kinxcdn.com/product/8801069404103.jpg,남양)불가리스위쎈저지방,"1,500원",cu
